text,font_size,is_bold,is_italic,page,cap_ratio,line_length,word_count,x_pos_norm,y_pos_norm,relative_font_size,indentation,starts_with_number,ends_with_colon,all_caps,vertical_spacing_above,vertical_spacing_below,label
The business plan which needs to be developed for the ODL must be a formal business plan,11.039999961853027,0,0,6,0.045454545454545456,88,17,0.1471251693426394,0.6358695752692946,1.0,90.04060363769531,0,0,0,27.5806884765625,0.27593994140625,Body
"that documents and clearly communicates the ODL’s services, funding and governance",11.039999961853027,0,0,6,0.036585365853658534,82,11,0.1471251693426394,0.6517743968000316,1.0,90.04060363769531,0,0,0,0.27593994140625,0.2760009765625,Body
"structures, as well as implementation plans for 2004-2005, and operational plans for 2005-",11.039999961853027,0,0,6,0.0,90,13,0.1471251693426394,0.6676792953953599,1.0,90.04060363769531,0,0,0,0.2760009765625,0.39739990234375,Body
"2007. The planning process must also secure the full commitment of all stakeholders, as",11.039999961853027,0,0,6,0.011494252873563218,87,14,0.1471251693426394,0.6837374754626342,1.0,90.04060363769531,1,0,0,0.39739990234375,0.27593994140625,Body
represented on the Steering Committee.,11.039999961853027,0,0,6,0.05263157894736842,38,5,0.1471251693426394,0.6996422969933712,1.0,90.04060363769531,0,0,0,0.27593994140625,11.8017578125,Body
"Specifically, the business plan must include:",11.039999961853027,0,0,6,0.022222222222222223,45,6,0.1471251693426394,0.7300999188663984,1.0,90.04060363769531,0,1,0,11.8017578125,13.00506591796875,Body
"how the ODL will be implemented, including the timeline",11.039999961853027,0,0,6,0.05454545454545454,55,9,0.2157463372922411,0.7620768691554214,1.0,132.03675842285156,0,0,0,13.00506591796875,0.39739990234375,Body
the financial plan for the implementation,11.039999961853027,0,0,6,0.0,41,6,0.2157463372922411,0.7781350492226957,1.0,132.03675842285156,0,0,0,0.39739990234375,0.27593994140625,Body
"the financial plan for the first 2 operating years, including capital and operating costs,",11.039999961853027,0,0,6,0.0,90,14,0.2157463372922411,0.7940398707534327,1.0,132.03675842285156,0,0,0,0.27593994140625,0.27593994140625,Body
"revenues, etc.",11.039999961853027,0,0,6,0.0,14,2,0.22065301034964768,0.8099446922841699,1.0,135.03964233398438,0,0,0,0.27593994140625,0.3974609375,Body
a financial forecast for the succeeding 2 operating years,11.039999961853027,0,0,6,0.0,57,9,0.2157464120902267,0.8260029494160354,1.0,132.03680419921875,0,0,0,0.3974609375,0.27593994140625,Body
the services and products to be delivered by the ODL,11.039999961853027,0,0,6,0.057692307692307696,52,10,0.21574636222490298,0.8419077709467724,1.0,132.03677368164062,0,0,0,0.27593994140625,0.39739990234375,Body
how the ODL will operate and be managed following the implementation,11.039999961853027,0,0,6,0.04411764705882353,68,11,0.21574636222490298,0.8579659510140467,1.0,132.03677368164062,0,0,0,0.39739990234375,0.27593994140625,Body
"who will be involved, and what their role/responsibility will be, for both the",11.039999961853027,0,0,6,0.0,78,13,0.21574636222490298,0.8738707725447837,1.0,132.03677368164062,0,0,0,0.27593994140625,0.27593994140625,Body
implementation and operational stages,11.039999961853027,0,0,6,0.0,37,4,0.2134013207130183,0.8897755940755209,1.0,130.6016082763672,0,0,0,0.27593994140625,13.9569091796875,Body
6,9.0,0,1,6,0.0,1,1,0.8441840277777778,0.9229543666646938,0.8152173941212025,516.640625,1,0,0,13.9569091796875,-12.25799560546875,Body
RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,1,1,6,0.17543859649122806,57,9,0.1471251693426394,0.9268159192017834,0.6847826058787975,90.04060363769531,0,0,0,-9.37066650390625,-8.43695068359375,Body
March 2003,7.559999942779541,1,1,6,0.1,10,2,0.48481251835043915,0.9268159192017834,0.6847826058787975,296.70526123046875,0,0,0,-8.43695068359375,0.0,Body
the marketing and communications plan for the ODL,11.039999961853027,0,0,7,0.061224489795918366,49,8,0.215753094043607,0.09117274814181858,1.0,132.0408935546875,0,0,0,0.0,0.2759857177734375,Body
the commitment of all stakeholders to their responsibilities,11.039999961853027,0,0,7,0.0,60,8,0.215753094043607,0.10707756967255563,1.0,132.0408935546875,0,0,0,0.2759857177734375,13.005111694335938,Body
The process of developing this business plan must be extremely consultative to ensure that,11.039999961853027,0,0,7,0.011111111111111112,90,14,0.1471319260940053,0.13905451996157867,1.0,90.04473876953125,0,0,0,13.005111694335938,0.3974456787109375,Body
all stakeholders are engaged in creating a synergistic ODL organization.,11.039999961853027,0,0,7,0.041666666666666664,72,10,0.1471319260940053,0.155112700028853,1.0,90.04473876953125,0,0,0,0.3974456787109375,-12.320632934570312,Body
The proposal must,11.039999961853027,0,1,7,0.058823529411764705,17,3,0.6959570093092575,0.155112700028853,1.0,425.9256896972656,0,0,0,-12.320632934570312,0.2759857177734375,Body
indicate how this consultative process will be approached.,11.039999961853027,0,1,7,0.0,58,8,0.1471319260940053,0.17101752155959005,1.0,90.04473876953125,0,0,0,0.2759857177734375,13.005111694335938,Body
"The business plan for the ODL must address significant issues. There are, for example,",11.039999961853027,0,0,7,0.05813953488372093,86,14,0.1471319260940053,0.20299447184861308,1.0,90.04473876953125,0,0,0,13.005111694335938,0.2759857177734375,Body
enormous differences in the financial resources available to libraries mandated to provide,11.039999961853027,0,0,7,0.0,90,12,0.1471319260940053,0.21889929337935013,1.0,90.04473876953125,0,0,0,0.2759857177734375,0.3974456787109375,Body
"similar services. Some post-secondary and public libraries, particularly those in large urban",11.039999961853027,0,0,7,0.010752688172043012,93,12,0.1471319260940053,0.23495747344662446,1.0,90.04473876953125,0,0,0,0.3974456787109375,0.2759857177734375,Body
"areas, have the facilities, funding and technological infrastructure necessary to service their",11.039999961853027,0,0,7,0.0,95,12,0.1471319260940053,0.2508622949773615,1.0,90.04473876953125,0,0,0,0.2759857177734375,0.2759857177734375,Body
"patrons with electronic services and resources.  Many others, particularly in rural regions, do",11.039999961853027,0,0,7,0.010526315789473684,95,13,0.1471319260940053,0.2667671165080986,1.0,90.04473876953125,0,0,0,0.2759857177734375,0.3974456787109375,Body
not.,11.039999961853027,0,0,7,0.0,4,1,0.1471319260940053,0.28282529657537286,1.0,90.04473876953125,0,0,0,0.3974456787109375,-12.320632934570312,Body
The proposal must indicate how these issues will be approached.,11.039999961853027,0,1,7,0.015873015873015872,63,10,0.18477977179234323,0.28282529657537286,1.0,113.08522033691406,0,0,0,-12.320632934570312,33.801727294921875,Body
Milestones,12.0,0,0,7,0.1,10,1,0.15692909091126686,0.34106059989543874,1.0869565254949367,96.04060363769531,0,0,0,33.801727294921875,15.940765380859375,Body
1) A preliminary report will be issued during June 2003.,11.039999961853027,0,1,7,0.03571428571428571,56,10,0.17653693404852175,0.38253633903734613,1.0,108.04060363769531,1,0,0,15.940765380859375,12.276458740234375,Body
"2) It is expected that an Interim Report, suitable for distribution to the broader library",11.039999961853027,0,1,7,0.03333333333333333,90,15,0.17653693404852175,0.4135932922363281,1.0,108.04060363769531,1,0,0,12.276458740234375,0.397430419921875,Body
"community will be available by August 1, 2003 and that there will be an opportunity",11.039999961853027,0,1,7,0.012048192771084338,83,15,0.205940857432247,0.42965147230360246,1.0,126.03580474853516,0,0,0,0.397430419921875,0.2760009765625,Body
for responses to be evaluated.,11.039999961853027,0,1,7,0.0,30,5,0.205940857432247,0.4455563323666351,1.0,126.03580474853516,0,0,0,0.2760009765625,12.397918701171875,Body
3) The business plan must be completed and approved by the ODL Steering Committee,11.039999961853027,0,1,7,0.07407407407407407,81,14,0.17653693404852175,0.47676664410215436,1.0,108.04060363769531,1,0,0,12.397918701171875,0.2760009765625,Body
"no later than September 30, 2003.",11.039999961853027,0,1,7,0.030303030303030304,33,6,0.205940857432247,0.492671504165187,1.0,126.03580474853516,0,0,0,0.2760009765625,21.08349609375,Body
Approach and Specific Proposal Requirements,12.0,0,0,7,0.09302325581395349,43,5,0.16261535843992544,0.5348484540226484,1.0869565254949367,99.52059936523438,0,0,0,21.08349609375,16.060791015625,Body
The firm/consultant,11.039999961853027,0,0,7,0.05263157894736842,19,2,0.1471251693426394,0.5764757406831992,1.0,90.04060363769531,0,0,0,16.060791015625,-12.320648193359375,Body
(or proposed team of consultants),11.039999961853027,0,1,7,0.0,33,5,0.30045849669213387,0.5764757406831992,1.0,183.88059997558594,0,0,0,-12.320648193359375,-12.320648193359375,Body
will be expected to work closely with,11.039999961853027,0,0,7,0.0,37,7,0.563199660357307,0.5764757406831992,1.0,344.6781921386719,0,0,0,-12.320648193359375,0.2760009765625,Body
the ODL Steering Committee. Terms of reference for the Committee are in the appendix.,11.039999961853027,0,0,7,0.08235294117647059,85,14,0.14712514440997754,0.5923806007462319,1.0,90.04058837890625,0,0,0,0.2760009765625,0.397430419921875,Body
"Given the consultative nature of this business planning process, the firm/consultant will also",11.039999961853027,0,0,7,0.010638297872340425,94,13,0.14712514440997754,0.6084387808135061,1.0,90.04058837890625,0,0,0,0.397430419921875,0.2760009765625,Body
be expected to travel and communicate regularly with various stakeholders as well as with,11.039999961853027,0,0,7,0.0,89,14,0.14712514440997754,0.6243436408765388,1.0,90.04058837890625,0,0,0,0.2760009765625,0.275970458984375,Body
electronic resource publishers/vendors.,11.039999961853027,0,0,7,0.0,39,3,0.14712514440997754,0.6402484624072758,1.0,90.04058837890625,0,0,0,0.275970458984375,12.39794921875,Body
The proposal should include the following information:,11.039999961853027,0,0,7,0.018518518518518517,54,7,0.14712514440997754,0.6714588512073864,1.0,90.04058837890625,0,1,0,12.39794921875,12.27642822265625,Body
a) name of the firm/consultant,11.039999961853027,0,0,7,0.0,30,5,0.17652906779370275,0.7025158044063684,1.0,108.0357894897461,0,0,0,12.27642822265625,0.39739990234375,Body
"b) names of those individuals who will be engaged in this project, their specific",11.039999961853027,0,0,7,0.0,81,14,0.1765290802600337,0.7185739844736426,1.0,108.03579711914062,0,0,0,0.39739990234375,0.27593994140625,Body
responsibilities on this project and relevant experience/qualifications,11.039999961853027,0,0,7,0.0,71,7,0.1765290802600337,0.7344788060043798,1.0,108.03579711914062,0,0,0,0.27593994140625,0.27593994140625,Body
c) description of similar engagements that highlight the firm’s experience in business,11.039999961853027,0,0,7,0.0,86,12,0.1765290802600337,0.7503836275351168,1.0,108.03579711914062,0,0,0,0.27593994140625,0.39739990234375,Body
planning and building stakeholder commitment,11.039999961853027,0,0,7,0.0,44,5,0.1765290802600337,0.7664418076023911,1.0,108.03579711914062,0,0,0,0.39739990234375,0.27593994140625,Body
d) references with details of work completed for these references,11.039999961853027,0,0,7,0.0,65,10,0.1765290802600337,0.7823466291331281,1.0,108.03579711914062,0,0,0,0.27593994140625,0.3974609375,Body
"e) description of the approach that will be used for completing the business plan,",11.039999961853027,0,0,7,0.0,82,14,0.1765290802600337,0.7984048862649937,1.0,108.03579711914062,0,0,0,0.3974609375,0.27593994140625,Body
including a timeline,11.039999961853027,0,0,7,0.0,20,3,0.1765290802600337,0.8143097077957308,1.0,108.03579711914062,0,0,0,0.27593994140625,0.27593994140625,Body
"f) cost to complete the study including estimated expenses (i.e.: travel, etc.) and payment",11.039999961853027,0,0,7,0.0,91,14,0.1765290802600337,0.8302145293264678,1.0,108.03579711914062,0,0,0,0.27593994140625,0.39739990234375,Body
structure,11.039999961853027,0,0,7,0.0,9,1,0.1765290802600337,0.8462727093937421,1.0,108.03579711914062,0,0,0,0.39739990234375,48.41119384765625,Body
7,9.0,0,1,7,0.0,1,1,0.8441840277777778,0.9229543666646938,0.8152173941212025,516.640625,1,0,0,48.41119384765625,-12.25799560546875,Body
RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,1,1,7,0.17543859649122806,57,9,0.1471251693426394,0.9268159192017834,0.6847826058787975,90.04060363769531,0,0,0,-9.37066650390625,-8.43695068359375,Body
March 2003,7.559999942779541,1,1,7,0.1,10,2,0.48481251835043915,0.9268159192017834,0.6847826058787975,296.70526123046875,0,0,0,-8.43695068359375,0.0,Body
Evaluation and Awarding of Contract,12.0,0,0,8,0.08571428571428572,35,5,0.15692909091126686,0.10227274653887508,1.0869565254949367,96.04060363769531,0,0,0,0.0,24.940818786621094,Body
The contract will be awarded to the bidder whose submission offers the best value; the contract will,11.039999961853027,0,0,8,0.01,100,17,0.1471251693426394,0.1551121605767144,1.0,90.04060363769531,0,0,0,24.940818786621094,0.3974456787109375,Body
not necessarily be awarded to the lowest bidder. We reserve the right not to award the contract to,11.039999961853027,0,0,8,0.01020408163265306,98,18,0.1471251693426394,0.17117034064398873,1.0,90.04060363769531,0,0,0,0.3974456787109375,0.2759857177734375,Body
any of the bidders responding to this RFP and we may seek further response.,11.039999961853027,0,0,8,0.04,75,14,0.1471251693426394,0.18707516217472578,1.0,90.04060363769531,0,0,0,0.2759857177734375,12.276473999023438,Body
"Specifically, proposals will be evaluated proposals according to the following criteria:",11.039999961853027,0,0,8,0.011363636363636364,88,11,0.1471251693426394,0.21813211537370777,1.0,90.04060363769531,0,1,0,12.276473999023438,25.116012573242188,Body
Quality of the proposal /approach outlined for undertaking the business planning process,11.039999961853027,0,0,8,0.011363636363636364,88,12,0.2059510424246196,0.2654006071765013,1.0,126.04203796386719,0,0,0,25.116012573242188,0.3974456787109375,Body
Demonstrated experience,11.039999961853027,0,0,8,0.043478260869565216,23,2,0.2059510424246196,0.28145878724377565,1.0,126.04203796386719,0,0,0,0.3974456787109375,0.2759857177734375,Body
"Cost, including expenses",11.039999961853027,0,0,8,0.041666666666666664,24,3,0.2059510424246196,0.2973636087745127,1.0,126.04203796386719,0,0,0,0.2759857177734375,0.2759857177734375,Body
Timeline and projected completion date,11.039999961853027,0,0,8,0.02631578947368421,38,5,0.2059510424246196,0.31326843030524976,1.0,126.04203796386719,0,0,0,0.2759857177734375,0.883209228515625,Body
Other relevant factors as determined by the ODL Steering Committee,11.039999961853027,0,0,8,0.09090909090909091,66,10,0.2059510424246196,0.32993994818793404,1.0,126.04203796386719,0,0,0,0.883209228515625,12.99407958984375,Body
Questions regarding this RFP should be directed by e-mail only to Michael Ridley,11.039999961853027,0,0,8,0.075,80,13,0.1471251693426394,0.361902988318241,1.0,90.04060363769531,0,0,0,12.99407958984375,0.397430419921875,Body
(mridley@uoguelph.ca).,11.039999961853027,0,0,8,0.0,22,1,0.1471251693426394,0.3779611683855153,1.0,90.04060363769531,0,0,0,0.397430419921875,12.99407958984375,Body
Bidders are asked not to contact any other member of the ODL Catalyst Team or the ODL Steering,11.039999961853027,0,0,8,0.10638297872340426,94,18,0.1471251693426394,0.4099242085158223,1.0,90.04060363769531,0,0,0,12.99407958984375,0.2760009765625,Body
